ticker,entry_date,exit_date,entry_price,exit_price,shares,cost,proceeds,profit,return,holding_days
AMGN,2023-09-05 13:30:00+00:00,2023-09-06 13:30:00+00:00,254.00999450683597,249.00999450683597,4,1017.0560180053711,995.0439380493165,-22.012079956054663,-0.021642937622279933,1
AMWD,2023-09-05 13:30:00+00:00,2023-09-06 13:30:00+00:00,77.19000244140625,78.29000091552734,16,1236.2750791015624,1251.387374633789,15.112295532226653,0.012224055784744286,1
AKRO,2023-09-05 13:30:00+00:00,2023-09-07 13:30:00+00:00,49.970001220703125,49.810001373291016,25,1250.4992805480956,1244.0047842979432,-6.4944962501524515,-0.005193522580281617,2
AOUT,2023-09-06 13:30:00+00:00,2023-09-07 13:30:00+00:00,9.890000343322754,9.510000228881836,125,1237.4862929582594,1187.5612785816193,-49.92501437664009,-0.04034389282590953,1
ALRM,2023-08-14 13:30:00+00:00,2023-09-08 13:30:00+00:00,57.95000076293945,58.619998931884766,21,1218.1669660377502,1229.7889575920105,11.621991554260376,0.009540557147155654,25
ACIC,2023-08-16 13:30:00+00:00,2023-09-08 13:30:00+00:00,7.860000133514404,7.349999904632568,154,1211.6504605817793,1130.7680853281022,-80.88237525367708,-0.06675388479185743,23
ANIP,2023-09-06 13:30:00+00:00,2023-09-08 13:30:00+00:00,61.88999938964844,61.93999862670898,20,1239.0377877807616,1237.5611725616452,-1.476615219116411,-0.001191743491343532,2
ARGX,2023-09-06 13:30:00+00:00,2023-09-08 13:30:00+00:00,517.4600219726562,509.7000122070313,2,1035.9549639892577,1018.3806243896486,-17.574339599609175,-0.01696438572187913,2
ABL,2023-09-07 13:30:00+00:00,2023-09-08 13:30:00+00:00,8.180000305175781,7.5,151,1236.4152261276245,1131.3675,-105.0477261276244,-0.08496152741229768,1
AKAM,2023-09-07 13:30:00+00:00,2023-09-08 13:30:00+00:00,104.06999969482422,104.68000030517578,11,1145.9147666397093,1150.3285233535767,4.413756713867315,0.003851732120365509,1
AFRM,2023-08-31 13:30:00+00:00,2023-09-11 13:30:00+00:00,20.809999465942383,23.56999969482422,59,1229.017758459091,1389.2393520126343,160.22159355354324,0.13036556424898588,11
ARRY,2023-09-07 13:30:00+00:00,2023-09-11 13:30:00+00:00,23.76000022888184,23.51000022888184,52,1236.7555319137575,1221.2974918899538,-15.458040023803733,-0.012498864670436474,4
AKRO,2023-09-08 13:30:00+00:00,2023-09-11 13:30:00+00:00,48.5,49.369998931884766,25,1213.7124999999999,1233.015723323822,19.303223323822067,0.01590427990469083,3
ABL,2023-09-11 13:30:00+00:00,2023-09-12 13:30:00+00:00,7.75,8.100000381469727,159,1233.4822499999998,1286.6121605930327,53.129910593032946,0.043073105099836625,1
ALKS,2023-09-11 13:30:00+00:00,2023-09-12 13:30:00+00:00,29.520000457763672,30.6299991607666,41,1211.5303387870788,1254.5741356258393,43.0437968387605,0.035528451464000244,1
ALKT,2023-09-11 13:30:00+00:00,2023-09-12 13:30:00+00:00,17.65999984741211,17.600000381469727,70,1237.4361893081664,1230.768026676178,-6.66816263198848,-0.005388692111644608,1
CAMT,2023-09-11 13:30:00+00:00,2023-09-12 13:30:00+00:00,57.38999938964844,59.02000045776367,21,1206.3951771697996,1238.180589603424,31.785412433624515,0.026347429959222003,1
CHKP,2023-09-11 13:30:00+00:00,2023-09-12 13:30:00+00:00,135.9600067138672,133.75,9,1224.8637004852294,1202.54625,-22.3174504852293,-0.01822035421278976,1
AVPT,2023-09-11 13:30:00+00:00,2023-09-13 13:30:00+00:00,6.789999961853027,6.630000114440918,182,1237.015773050308,1205.453360807419,-31.562412242889195,-0.025514963455203724,2
BBCP,2023-09-12 13:30:00+00:00,2023-09-13 13:30:00+00:00,8.420000076293945,8.149999618530273,147,1238.977751226425,1196.8518939800263,-42.12585724639871,-0.03400049533149377,1
CDNS,2023-09-12 13:30:00+00:00,2023-09-13 13:30:00+00:00,236.4600067138672,241.1300048828125,5,1183.482333602905,1204.4443743896484,20.962040786743273,0.017712170424148202,1
CLMT,2023-09-12 13:30:00+00:00,2023-09-14 13:30:00+00:00,19.190000534057617,19.65999984741211,64,1229.388194213867,1256.9817502441406,27.593556030273476,0.02244494957747515,2
ALKS,2023-09-13 13:30:00+00:00,2023-09-14 13:30:00+00:00,29.809999465942383,29.850000381469727,41,1223.4321880817413,1222.6261656246186,-0.8060224571227081,-0.0006588207053686373,1
ASLE,2023-09-13 13:30:00+00:00,2023-09-14 13:30:00+00:00,15.640000343322754,15.460000038146973,79,1236.79558714962,1220.1186630105972,-16.67692413902273,-0.01348397771814273,1
BOOM,2023-09-13 13:30:00+00:00,2023-09-14 13:30:00+00:00,25.51000022888184,25.479999542236328,48,1225.7044909973145,1221.8169380493164,-3.887552947998074,-0.003171688589339265,1
CAMT,2023-09-13 13:30:00+00:00,2023-09-14 13:30:00+00:00,58.59999847412109,56.54999923706055,21,1231.830567924499,1186.3624339942933,-45.468133930205795,-0.036911029092917116,1
AFYA,2023-09-14 13:30:00+00:00,2023-09-15 13:30:00+00:00,16.049999237060547,15.68000030517578,77,1237.0857911949156,1206.1526634750364,-30.933127719879167,-0.02500483631777914,1
AMRX,2023-09-14 13:30:00+00:00,2023-09-15 13:30:00+00:00,4.059999942779541,4.110000133514404,305,1239.5382825303077,1252.2964906811715,12.758208150863766,0.010292710060410593,1
AVT,2023-09-14 13:30:00+00:00,2023-09-15 13:30:00+00:00,48.36000061035156,47.77999877929688,25,1210.2090152740477,1193.3054695129397,-16.903545761108035,-0.013967459792290743,1
ASLE,2023-09-15 13:30:00+00:00,2023-09-18 13:30:00+00:00,15.25,15.529999732971191,80,1221.2199999999998,1241.1575786590577,19.937578659057863,0.016325951637753938,3
BGC,2023-09-15 13:30:00+00:00,2023-09-18 13:30:00+00:00,5.320000171661377,5.409999847412109,232,1235.4742798652649,1253.8648446350098,18.39056476974497,0.014885429077285656,3
BRZE,2023-09-15 13:30:00+00:00,2023-09-18 13:30:00+00:00,46.52999877929688,46.34000015258789,26,1210.9897482299805,1203.6351639633178,-7.354584266662641,-0.006073201096386097,3
CASY,2023-09-13 13:30:00+00:00,2023-09-19 13:30:00+00:00,275.69000244140625,279.6099853515625,4,1103.8627697753905,1117.3215014648438,13.458731689453316,0.012192395701679334,6
ALRM,2023-09-15 13:30:00+00:00,2023-09-19 13:30:00+00:00,59.5,60.34999847412109,20,1191.1899999999998,1205.7929695129392,14.602969512939353,0.012259143808241637,4
AVPT,2023-09-15 13:30:00+00:00,2023-09-19 13:30:00+00:00,6.730000019073486,6.679999828338623,183,1232.8215934939383,1221.217528617382,-11.604064876556322,-0.009412606769540153,4
ACGL,2023-09-18 13:30:00+00:00,2023-09-19 13:30:00+00:00,80.56999969482422,81.19999694824219,15,1209.7585454177854,1216.7819542694092,7.023408851623799,0.005805628634099288,1
AFYA,2023-09-18 13:30:00+00:00,2023-09-20 13:30:00+00:00,15.890000343322754,15.989999771118164,78,1240.6594468059538,1245.9727621650695,5.313315359115677,0.004282654174596157,2
AKAM,2023-09-18 13:30:00+00:00,2023-09-20 13:30:00+00:00,105.58999633789062,108.48999786376952,11,1162.6514496765135,1192.196586524963,29.5451368484496,0.025411860843307765,2
ALHC,2023-09-19 13:30:00+00:00,2023-09-20 13:30:00+00:00,6.460000038146973,6.400000095367432,191,1235.0938672933578,1221.1776181969642,-13.916249096393585,-0.011267361505802228,1
AMRX,2023-09-19 13:30:00+00:00,2023-09-20 13:30:00+00:00,4.320000171661377,4.289999961853027,286,1236.7555691442487,1225.7130491008759,-11.04252004337286,-0.008928619622884364,1
APP,2023-09-19 13:30:00+00:00,2023-09-20 13:30:00+00:00,39.72999954223633,39.33000183105469,31,1232.8616157951353,1218.0108267059327,-14.850789089202635,-0.012045787539280801,1
ALRM,2023-09-20 13:30:00+00:00,2023-09-21 13:30:00+00:00,60.68000030517578,60.130001068115234,20,1214.813606109619,1201.3974213409424,-13.416184768676658,-0.011043821621031503,1
ASTS,2023-09-20 13:30:00+00:00,2023-09-21 13:30:00+00:00,4.039999961853027,3.809999942779541,306,1237.4762283153532,1164.694122508049,-72.7821058073041,-0.05881495267701953,1
BRZE,2023-09-20 13:30:00+00:00,2023-09-21 13:30:00+00:00,45.119998931884766,45.0,27,1219.4582111320494,1213.785,-5.673211132049346,-0.004652239068350511,1
AVAV,2023-09-08 13:30:00+00:00,2023-09-22 13:30:00+00:00,113.4800033569336,112.33000183105467,10,1135.9348336029052,1122.176718292236,-13.758115310669154,-0.012111711784585217,14
BBCP,2023-09-20 13:30:00+00:00,2023-09-22 13:30:00+00:00,8.539999961853027,8.899999618530273,145,1239.5382944631576,1289.2094447422028,49.67115027904515,0.04007229990466544,2
ALHC,2023-09-21 13:30:00+00:00,2023-09-22 13:30:00+00:00,6.610000133514404,6.599999904632568,186,1230.6894848585127,1226.372382279396,-4.317102579116636,-0.0035078731330941333,1
AOUT,2023-09-21 13:30:00+00:00,2023-09-22 13:30:00+00:00,9.649999618530272,9.75,127,1226.7755015048976,1237.01175,10.236248495102245,0.008344027478984817,1
ARRY,2023-09-21 13:30:00+00:00,2023-09-22 13:30:00+00:00,24.780000686645508,23.61000061035156,49,1215.4342536792753,1155.7331398773192,-59.701113801956126,-0.049119163476949244,1
BGC,2023-09-21 13:30:00+00:00,2023-09-22 13:30:00+00:00,5.289999961853027,5.199999809265137,232,1228.5072711410521,1205.1935557937622,-23.31371534728987,-0.018977270949024027,1
AVPT,2023-09-21 13:30:00+00:00,2023-09-26 13:30:00+00:00,6.599999904632568,6.429999828338623,186,1228.8275822439193,1194.7839881029129,-34.04359414100645,-0.02770412597578631,5
AMGN,2023-09-22 13:30:00+00:00,2023-09-26 13:30:00+00:00,267.70001220703125,269.0400085449219,4,1071.870848876953,1075.0838741455077,3.213025268554702,0.002997586203525483,4
CECO,2023-09-22 13:30:00+00:00,2023-09-26 13:30:00+00:00,16.450000762939453,15.710000038146973,74,1218.517356513977,1161.377462820053,-57.139893693923796,-0.04689296659457832,4
AMRX,2023-09-25 13:30:00+00:00,2023-09-26 13:30:00+00:00,4.179999828338623,4.289999961853027,294,1230.1488694810866,1259.9987287960053,29.849859314918604,0.02426524143172213,1
BGC,2023-09-25 13:30:00+00:00,2023-09-26 13:30:00+00:00,5.28000020980835,5.239999771118164,233,1231.4702889342307,1219.6990267238616,-11.77126221036906,-0.009558705813809309,1
GIII,2023-09-25 13:30:00+00:00,2023-09-27 13:30:00+00:00,24.07999992370605,24.479999542236328,51,1229.3080761051174,1247.2314966773986,17.923420572281202,0.014580088523512296,2
GSAT,2023-09-25 13:30:00+00:00,2023-09-27 13:30:00+00:00,19.350000381469727,18.299999237060547,63,1220.2690740566252,1151.7470519828796,-68.52202207374557,-0.056153207133204694,2
BRZE,2023-09-22 13:30:00+00:00,2023-09-28 13:30:00+00:00,44.93999862670898,46.63999938964844,27,1214.5933428840633,1258.0207035369874,43.42736065292411,0.03575465064694446,6
AKAM,2023-09-27 13:30:00+00:00,2023-09-28 13:30:00+00:00,106.95999908447266,107.04000091552734,11,1177.7365499191283,1176.26257006073,-1.473979858398252,-0.0012515361423566806,1
ALHC,2023-09-27 13:30:00+00:00,2023-09-28 13:30:00+00:00,6.809999942779541,7.050000190734863,179,1220.2089797472952,1260.688084107399,40.47910436010375,0.03317391121682038,1
ARLP,2023-09-27 13:30:00+00:00,2023-09-28 13:30:00+00:00,22.1299991607666,22.950000762939453,55,1218.367103796005,1260.9877919197083,42.6206881237033,0.034981811303762364,1
ASLE,2023-09-27 13:30:00+00:00,2023-09-29 13:30:00+00:00,15.600000381469728,14.9399995803833,78,1218.0168297843934,1164.1546473026276,-53.862182481765785,-0.044221213668533765,2
AVAV,2023-09-27 13:30:00+00:00,2023-09-29 13:30:00+00:00,110.16000366210938,111.52999877929688,11,1212.9718003234861,1225.6031565856933,12.631356262207191,0.010413561353065709,2
AMGN,2023-09-28 13:30:00+00:00,2023-09-29 13:30:00+00:00,270.82000732421875,268.760009765625,4,1084.3633093261717,1073.9649990234375,-10.398310302734217,-0.009589323258452718,1
AMWD,2023-09-28 13:30:00+00:00,2023-09-29 13:30:00+00:00,76.62000274658203,75.61000061035156,16,1227.1459639892578,1208.5502497558593,-18.59571423339844,-0.015153628646543977,1
DJT,2023-09-25 13:30:00+00:00,2023-10-02 13:30:00+00:00,16.479999542236328,15.43000030517578,74,1220.7394860916136,1140.6782025604246,-80.06128353118902,-0.06558424991028808,7
BBCP,2023-09-29 13:30:00+00:00,2023-10-03 13:30:00+00:00,8.579999923706055,8.399999618530273,142,1219.578349155426,1191.6071458854676,-27.971203269958323,-0.022935142534572503,4
DUOL,2023-09-29 13:30:00+00:00,2023-10-03 13:30:00+00:00,165.8699951171875,158.4199981689453,7,1162.2510557861326,1107.8310471954346,-54.42000859069799,-0.0468229375398493,4
AVAV,2023-10-02 13:30:00+00:00,2023-10-03 13:30:00+00:00,109.05999755859376,107.05999755859376,11,1200.859633117676,1176.482313171387,-24.377319946288935,-0.02029989123957848,1
FCFS,2023-10-02 13:30:00+00:00,2023-10-03 13:30:00+00:00,100.13999938964844,99.91000366210938,12,1202.881672668457,1197.7211239013673,-5.160548767089722,-0.004290154954012748,1
ARLP,2023-09-29 13:30:00+00:00,2023-10-04 13:30:00+00:00,22.530000686645508,21.65999984741211,54,1217.836657115936,1168.4703517684936,-49.36630534744245,-0.040536064552656056,5
DAKT,2023-09-25 13:30:00+00:00,2023-10-05 13:30:00+00:00,8.920000076293945,8.84000015258789,138,1232.1909705390929,1218.7001010360718,-13.490869503021031,-0.010948683950442092,10
CASY,2023-09-29 13:30:00+00:00,2023-10-05 13:30:00+00:00,271.5199890136719,274.0299987792969,4,1087.1660360107421,1095.0238751220704,7.857839111328303,0.007227818797726552,6
CAMT,2023-10-04 13:30:00+00:00,2023-10-05 13:30:00+00:00,60.83000183105469,61.27000045776367,19,1156.925804824829,1162.9658786888122,6.0400738639832525,0.005220796215966317,1
DUOL,2023-10-04 13:30:00+00:00,2023-10-05 13:30:00+00:00,163.1300048828125,163.8699951171875,7,1143.051944213867,1145.9428758544923,2.89093164062524,0.002529134091638745,1
CECO,2023-10-02 13:30:00+00:00,2023-10-06 13:30:00+00:00,15.880000114440918,15.739999771118164,76,1208.0868887062072,1195.0437426223755,-13.043146083831743,-0.010796529790833353,4
AVPT,2023-10-05 13:30:00+00:00,2023-10-06 13:30:00+00:00,6.96999979019165,6.909999847412109,171,1193.0618340868948,1180.4283639335633,-12.633470153331473,-0.010589115997496014,1
CCC,2023-10-03 13:30:00+00:00,2023-10-09 13:30:00+00:00,12.640000343322754,12.75,94,1189.348192304611,1197.3015,7.953307695388958,0.006687114628709158,6
GEOS,2023-10-04 13:30:00+00:00,2023-10-09 13:30:00+00:00,11.829999923706056,12.130000114440918,100,1184.1829923629762,1211.7870114326477,27.604019069671494,0.02331060254005937,5
ACIC,2023-10-06 13:30:00+00:00,2023-10-09 13:30:00+00:00,7.440000057220459,7.46999979019165,160,1191.5904091644286,1194.0047664642334,2.4143572998048057,0.0020261637566366536,3
BZ,2023-10-06 13:30:00+00:00,2023-10-10 13:30:00+00:00,16.09000015258789,16.34000015258789,74,1191.8506713027953,1207.9508512802124,16.100179977417156,0.013508554691518758,4
CASY,2023-10-06 13:30:00+00:00,2023-10-10 13:30:00+00:00,269.69000244140625,276.42999267578125,4,1079.8387697753906,1104.6142507324219,24.775480957031277,0.02294368534497483,4
CNXC,2023-10-06 13:30:00+00:00,2023-10-10 13:30:00+00:00,80.51000213623047,81.33000183105469,14,1128.2671699371338,1137.481405609131,9.21423567199713,0.008166714336384122,4
CRNX,2023-10-02 13:30:00+00:00,2023-10-11 13:30:00+00:00,27.13999938964844,27.149999618530277,44,1195.354133117676,1193.405383232117,-1.948749885558982,-0.0016302699188200645,9
AVPT,2023-10-09 13:30:00+00:00,2023-10-11 13:30:00+00:00,7.03000020980835,7.489999771118164,169,1189.2581054930686,1264.5441513576507,75.28604586458209,0.06330505170983751,2
FCFS,2023-10-04 13:30:00+00:00,2023-10-12 13:30:00+00:00,100.56999969482422,100.37999725341795,11,1107.3762666397095,1103.07578981781,-4.300476821899565,-0.0038834829239651272,8
AVGO,2023-10-11 13:30:00+00:00,2023-10-12 13:30:00+00:00,87.45600128173828,90.55999755859376,13,1138.0649446792602,1176.1026882934573,38.0377436141971,0.03342317483025298,1
CEG,2023-10-11 13:30:00+00:00,2023-10-12 13:30:00+00:00,115.06999969482422,115.72000122070312,10,1151.8506969451903,1156.0428121948241,4.192115249633844,0.0036394606182482705,1
AMCX,2023-10-09 13:30:00+00:00,2023-10-13 13:30:00+00:00,12.359999656677246,11.56999969482422,96,1187.7465270080565,1109.6092507324222,-78.13727627563435,-0.06578615428366084,4
ACHC,2023-10-12 13:30:00+00:00,2023-10-13 13:30:00+00:00,75.0,76.33000183105469,16,1201.1999999999998,1220.0587492675782,18.858749267578332,0.01569992446518343,1
ANIK,2023-10-10 13:30:00+00:00,2023-10-16 13:30:00+00:00,18.959999084472656,19.520000457763672,63,1195.674422264099,1228.5302688102722,32.855846546173325,0.027478923973265502,6
BGC,2023-10-10 13:30:00+00:00,2023-10-16 13:30:00+00:00,6.070000171661377,5.889999866485596,199,1209.1379641947744,1170.9378634572029,-38.200100737571574,-0.03159283875683362,6
CRESY,2023-10-11 13:30:00+00:00,2023-10-16 13:30:00+00:00,7.690000057220459,7.989999771118164,157,1208.5373389925956,1253.1755341014862,44.63819510889061,0.036935718631664144,5
BBCP,2023-10-13 13:30:00+00:00,2023-10-16 13:30:00+00:00,8.670000076293945,8.539999961853027,139,1206.3351406154632,1185.8729347028732,-20.46220591258998,-0.01696228951943679,3
BZ,2023-10-13 13:30:00+00:00,2023-10-16 13:30:00+00:00,15.649999618530272,15.68000030517578,77,1206.2550205974576,1206.1526634750364,-0.10235712242115369,-8.485529234975225e-05,3
DRS,2023-10-13 13:30:00+00:00,2023-10-16 13:30:00+00:00,18.88999938964844,18.6299991607666,63,1191.2600315093996,1172.5162571811677,-18.743774328231893,-0.015734410483395786,3
APLS,2023-10-10 13:30:00+00:00,2023-10-17 13:30:00+00:00,44.400001525878906,46.77999877929688,27,1199.998841239929,1261.7969070739748,61.7980658340457,0.0514984379236494,7
CHRD,2023-10-16 13:30:00+00:00,2023-10-17 13:30:00+00:00,168.9499969482422,170.22000122070312,7,1183.8326286163328,1190.348468536377,6.515839920044073,0.005504021229470424,1
ALKT,2023-10-17 13:30:00+00:00,2023-10-18 13:30:00+00:00,18.549999237060547,18.07999992370605,65,1206.9557003593443,1174.0247950458524,-32.93090531349185,-0.027284270088527195,1
DRS,2023-10-17 13:30:00+00:00,2023-10-18 13:30:00+00:00,19.09000015258789,19.51000022888184,63,1203.87267962265,1227.9008844051364,24.028204782486455,0.019959091346784297,1
AVAV,2023-10-16 13:30:00+00:00,2023-10-19 13:30:00+00:00,115.2699966430664,117.4800033569336,10,1153.8526663970947,1173.6252335357667,19.772567138672002,0.01713612813359599,3
ALHC,2023-10-18 13:30:00+00:00,2023-10-19 13:30:00+00:00,7.409999847412109,7.210000038146973,164,1216.4552149505614,1181.2575662498475,-35.1976487007139,-0.02893460299082559,1
AVPT,2023-10-12 13:30:00+00:00,2023-10-20 13:30:00+00:00,7.340000152587891,7.179999828338623,163,1197.6164448966979,1169.1696320471763,-28.44681284952162,-0.02375285757868442,8
FAST,2023-10-18 13:30:00+00:00,2023-10-20 13:30:00+00:00,29.395000457763672,28.80500030517578,41,1206.4002137870787,1179.8240074996947,-26.57620628738391,-0.022029344809179906,2
CEG,2023-10-19 13:30:00+00:00,2023-10-20 13:30:00+00:00,114.29000091552734,112.0999984741211,10,1144.0429091644287,1119.8789847564697,-24.16392440795903,-0.021121519319242638,1
CNTA,2023-10-17 13:30:00+00:00,2023-10-23 13:30:00+00:00,6.78000020980835,6.489999771118164,179,1214.83365759325,1160.5482490711213,-54.28540852212882,-0.04468546634580043,6
FIVE,2023-10-17 13:30:00+00:00,2023-10-23 13:30:00+00:00,176.32000732421875,175.8800048828125,6,1058.9779639892577,1054.224749267578,-4.753214721679569,-0.004488492568602481,6
FXNC,2023-10-17 13:30:00+00:00,2023-10-23 13:30:00+00:00,18.700000762939453,18.46999931335449,64,1197.996848876953,1180.8978760986327,-17.09897277832033,-0.014272969744744776,6
CAKE,2023-10-19 13:30:00+00:00,2023-10-23 13:30:00+00:00,31.020000457763672,30.40999984741211,38,1179.9387774124143,1154.4244142074585,-25.51436320495577,-0.021623463601144068,4
CNXC,2023-10-20 13:30:00+00:00,2023-10-24 13:30:00+00:00,76.81999969482422,76.2699966430664,15,1153.4522954177855,1142.9058996963502,-10.546395721435374,-0.009143330646037184,4
APLS,2023-10-23 13:30:00+00:00,2023-10-24 13:30:00+00:00,45.400001525878906,48.959999084472656,26,1181.5804397125244,1271.6870162200928,90.10657650756843,0.07625936709775862,1
AXON,2023-10-23 13:30:00+00:00,2023-10-24 13:30:00+00:00,210.0800018310547,213.3300018310547,5,1051.4504091644285,1065.5833591461183,14.132949981689762,0.013441385212756729,1
COIN,2023-10-23 13:30:00+00:00,2023-10-24 13:30:00+00:00,77.20999908447266,82.06999969482422,15,1159.308136253357,1229.818945426941,70.510809173584,0.06082145632261349,1
AVAV,2023-10-20 13:30:00+00:00,2023-10-25 13:30:00+00:00,116.87000274658205,120.9000015258789,10,1169.8687274932863,1207.7910152435302,37.92228775024387,0.032415848769204315,5
CLSK,2023-10-24 13:30:00+00:00,2023-10-25 13:30:00+00:00,4.699999809265137,4.619999885559082,258,1213.8125507411955,1190.768010503769,-23.044540237426645,-0.01898525453815324,1
CNTA,2023-10-24 13:30:00+00:00,2023-10-25 13:30:00+00:00,6.639999866485596,6.239999771118164,182,1209.6884556760788,1134.5442783851624,-75.14417729091633,-0.06211861983002826,1
BYRN,2023-10-17 13:30:00+00:00,2023-10-26 13:30:00+00:00,4.119999885559082,4.789999961853027,294,1212.4912463207243,1406.8517287960053,194.36048247528106,0.1602984624136985,9
COIN,2023-10-25 13:30:00+00:00,2023-10-26 13:30:00+00:00,77.79000091552734,74.61000061035156,15,1168.016863746643,1118.0308591461182,-49.986004600524666,-0.042795618926412385,1
CTRN,2023-10-25 13:30:00+00:00,2023-10-26 13:30:00+00:00,23.06999969482422,23.09000015258789,52,1200.83962411499,1199.4793279266357,-1.3602961883543685,-0.0011327875605011758,1
EWTX,2023-10-25 13:30:00+00:00,2023-10-26 13:30:00+00:00,6.730000019073486,6.28000020980835,181,1219.3481334557532,1135.543357937336,-83.80477551841727,-0.06872916209819935,1
CLPT,2023-10-24 13:30:00+00:00,2023-10-27 13:30:00+00:00,5.349999904632568,5.179999828338623,226,1210.3090784254073,1169.5092812433243,-40.79979718208301,-0.03371022981597634,3
CLSK,2023-10-26 13:30:00+00:00,2023-10-27 13:30:00+00:00,4.360000133514404,4.150000095367432,278,1213.2921171541213,1152.546326485634,-60.745790668487416,-0.05006691283132357,1
CNTA,2023-10-26 13:30:00+00:00,2023-10-27 13:30:00+00:00,6.789999961853027,6.150000095367432,179,1216.6254031648634,1099.7491670536995,-116.87623611116396,-0.096065917912883,1
CRESY,2023-10-24 13:30:00+00:00,2023-10-30 13:30:00+00:00,7.539999961853027,7.269999980926514,161,1215.1539338521957,1169.2995269322396,-45.85440691995609,-0.03773547173121653,6
APPF,2023-10-27 13:30:00+00:00,2023-10-30 13:30:00+00:00,187.94000244140625,183.58999633789065,6,1128.7676546630858,1100.4384380493166,-28.329216613769177,-0.025097473777475378,3
BYRN,2023-10-27 13:30:00+00:00,2023-10-30 13:30:00+00:00,4.769999980926514,4.460000038146973,248,1184.142955265045,1104.9739294509889,-79.16902581405611,-0.06685765891866985,3
BPOP,2023-10-26 13:30:00+00:00,2023-10-31 13:30:00+00:00,64.62999725341797,65.04000091552734,18,1164.5032905120847,1169.5492964630128,5.04600595092802,0.004333183076459203,5
DAKT,2023-10-27 13:30:00+00:00,2023-10-31 13:30:00+00:00,9.6899995803833,9.619999885559082,122,1183.3621287555693,1172.46634605217,-10.89578270339939,-0.009207479636734245,4
AMZN,2023-10-30 13:30:00+00:00,2023-10-31 13:30:00+00:00,132.7100067138672,133.08999633789062,8,1062.7417337646484,1063.6552507324218,0.9135169677733757,0.0008595851077922197,1
CELC,2023-10-25 13:30:00+00:00,2023-11-01 13:30:00+00:00,10.050000190734863,10.079999923706056,121,1217.2660731019973,1218.4603107776645,1.194237675667182,0.0009810818703127645,7
ACGL,2023-10-31 13:30:00+00:00,2023-11-01 13:30:00+00:00,86.68000030517578,90.0,13,1127.9668439712523,1168.83,40.86315602874765,0.03622726700448041,1
AVAV,2023-10-31 13:30:00+00:00,2023-11-01 13:30:00+00:00,114.66000366210938,116.91000366210938,10,1147.7466366577148,1167.9309365844726,20.18429992675783,0.01758602402489746,1
AMZN,2023-11-01 13:30:00+00:00,2023-11-02 13:30:00+00:00,137.0,138.07000732421875,8,1097.0959999999998,1103.4554985351563,6.35949853515649,0.005796665501611975,1
ACHC,2023-10-31 13:30:00+00:00,2023-11-03 13:30:00+00:00,73.51000213623047,72.23999786376953,16,1177.336194213867,1154.684125854492,-22.65206835937488,-0.01924010191031302,3
ATAT,2023-11-01 13:30:00+00:00,2023-11-03 13:30:00+00:00,19.43000030517578,19.450000762939453,61,1186.4152486343382,1185.2635964927674,-1.1516521415708212,-0.0009706990388874955,2
FAST,2023-10-27 13:30:00+00:00,2023-11-06 14:30:00+00:00,28.80500030517578,29.36000061035156,41,1182.186017524719,1202.5562649993894,20.37024747467035,0.0172310001748472,10
AVAV,2023-11-02 13:30:00+00:00,2023-11-06 14:30:00+00:00,118.76000213623048,118.77999877929688,10,1188.787621383667,1186.6121878051758,-2.1754335784912655,-0.0018299598173466933,4
AFRM,2023-11-03 13:30:00+00:00,2023-11-06 14:30:00+00:00,22.43000030517578,21.709999084472656,53,1189.9788061904906,1149.4793215255738,-40.499484664916736,-0.034033786529836414,3
ARCC,2023-11-02 13:30:00+00:00,2023-11-07 14:30:00+00:00,19.59000015258789,19.51000022888184,61,1196.184999317169,1188.9199039478303,-7.265095369338724,-0.006073554988138068,5
ADMA,2023-11-06 14:30:00+00:00,2023-11-07 14:30:00+00:00,3.630000114440918,3.690000057220459,327,1188.1970474596021,1205.423388692379,17.226341232776804,0.014497882543646439,1
BGC,2023-11-01 13:30:00+00:00,2023-11-08 14:30:00+00:00,6.130000114440918,6.210000038146973,194,1190.4092422237395,1203.5352673931122,13.126025169372724,0.011026481233338463,7
ACGL,2023-11-02 13:30:00+00:00,2023-11-08 14:30:00+00:00,85.94000244140625,84.12000274658203,13,1118.3372517700195,1092.4664756698608,-25.870776100158764,-0.023133250778521828,6
AMCX,2023-11-06 14:30:00+00:00,2023-11-08 14:30:00+00:00,14.65999984741211,13.619999885559082,81,1188.6474476280212,1102.1167707395552,-86.5306768884659,-0.07279759617634333,2
ACHC,2023-11-07 14:30:00+00:00,2023-11-08 14:30:00+00:00,74.29000091552734,73.69999694824219,15,1115.464363746643,1104.3944542694092,-11.06990947723375,-0.009924036873801981,1
ADBE,2023-11-07 14:30:00+00:00,2023-11-09 14:30:00+00:00,585.2000122070312,577.739990234375,2,1171.5704244384765,1154.3245004882813,-17.24592395019522,-0.014720347655123712,2
ALKT,2023-11-07 14:30:00+00:00,2023-11-10 14:30:00+00:00,21.36000061035156,21.059999465942383,55,1175.974833602905,1157.1416706562043,-18.833162946700668,-0.016014937062046108,3
AFRM,2023-11-09 14:30:00+00:00,2023-11-10 14:30:00+00:00,24.86000061035156,22.43000030517578,46,1144.7035881042477,1030.7482340240479,-113.95535408019987,-0.09955009774095509,1
AVAV,2023-11-09 14:30:00+00:00,2023-11-10 14:30:00+00:00,120.37999725341795,121.58999633789062,9,1084.503395256042,1093.2156570739746,8.712261817932585,0.008033411288560968,1
