date,cash,equity
2021-09-21 13:30:00+00:00,24597.04107089466,153585.13287396854
2021-09-22 13:30:00+00:00,35866.481378511846,154036.64444489902
2021-09-23 13:30:00+00:00,36023.701372103154,156542.957596497
2021-09-24 13:30:00+00:00,12751.98133750385,158562.63711686558
2021-09-27 13:30:00+00:00,10093.870947794378,154831.02408285564
2021-09-28 13:30:00+00:00,30755.44074149555,150855.15908952183
2021-09-29 13:30:00+00:00,47611.92112155384,149172.42799468464
2021-09-30 13:30:00+00:00,47656.601121859014,151935.55328460163
2021-10-01 13:30:00+00:00,47656.601121859014,150077.43929667896
2021-10-04 13:30:00+00:00,69188.04094882435,149522.47957678264
2021-10-05 13:30:00+00:00,74324.04115291065,150832.89121265835
2021-10-06 13:30:00+00:00,74324.04115291065,150888.160067038
2021-10-07 13:30:00+00:00,74324.04115291065,154764.33037419742
2021-10-08 13:30:00+00:00,74324.04115291065,157237.99952049679
2021-10-11 13:30:00+00:00,74324.04115291065,155150.89027615017
2021-10-12 13:30:00+00:00,74324.04115291065,155338.716571526
2021-10-13 13:30:00+00:00,74378.4611510796,156287.39488645023
2021-10-14 13:30:00+00:00,84280.17149920887,156282.36865468448
2021-10-15 13:30:00+00:00,84280.17149920887,156768.80942435688
2021-10-18 13:30:00+00:00,84284.04149909443,157209.6017467541
2021-10-19 13:30:00+00:00,0.6512532991773696,156308.20082111782
2021-10-20 13:30:00+00:00,0.6512532991773696,156877.21164174503
2021-10-21 13:30:00+00:00,7037.601384953917,158092.7644758982
2021-10-22 13:30:00+00:00,0.4516042036420913,158593.36408741897
2021-10-25 13:30:00+00:00,35.5516048235304,160973.6556359095
2021-10-26 13:30:00+00:00,13936.698803619802,157928.19612051672
2021-10-27 13:30:00+00:00,4275.00503511852,155360.71758724874
2021-10-28 13:30:00+00:00,2494.6679379505513,160112.0986130399
2021-10-29 13:30:00+00:00,2.447912887990242,161522.8638954324
2021-11-01 13:30:00+00:00,2.447912887990242,165141.4051047725
2021-11-02 13:30:00+00:00,2.447912887990242,166641.7591911716
2021-11-03 13:30:00+00:00,24.589633385112116,169789.47150442976
2021-11-04 13:30:00+00:00,9072.509908715654,169828.00844393153
2021-11-05 13:30:00+00:00,15.349664727616982,173455.4350722827
2021-11-08 14:30:00+00:00,3299.529829064775,171914.55211089033
2021-11-09 14:30:00+00:00,5.32969097273417,171390.47852180377
2021-11-10 14:30:00+00:00,3640.7263253130204,166571.16335938353
2021-11-11 14:30:00+00:00,0.9363255895859766,166876.99266759533
2021-11-12 14:30:00+00:00,0.9363255895859766,168300.93346039433
2021-11-15 14:30:00+00:00,24242.226582089832,167731.01332942623
2021-11-16 14:30:00+00:00,10.055447617938633,168319.27671233792
2021-11-17 14:30:00+00:00,7230.758660832813,165291.89927093164
2021-11-18 14:30:00+00:00,31329.879375974106,161338.70429054875
2021-11-19 14:30:00+00:00,100.64929250852947,159635.1919166245
2021-11-22 14:30:00+00:00,24042.49393007812,157126.46394333895
2021-11-23 14:30:00+00:00,64.76307127532345,157665.23943028506
2021-11-24 14:30:00+00:00,3280.1829774146977,157107.18466029223
2021-11-26 14:30:00+00:00,41541.66248539743,152669.8944990998
2021-11-29 14:30:00+00:00,12160.142376220792,153810.12218121346
2021-11-30 14:30:00+00:00,14668.432485855192,151168.02463272866
2021-12-01 14:30:00+00:00,19791.582823551267,149091.03858784493
2021-12-02 14:30:00+00:00,16328.071990287868,150456.41732481774
2021-12-03 14:30:00+00:00,19799.213539122855,147001.42854738166
2021-12-06 14:30:00+00:00,7793.463446616446,147836.8168478005
2021-12-07 14:30:00+00:00,1.423412799154903,150482.57904601027
2021-12-08 14:30:00+00:00,3.283412813460018,150839.02504765918
2021-12-09 14:30:00+00:00,6118.433591007506,149072.45962798526
2021-12-10 14:30:00+00:00,16102.424028515135,149462.34147441317
2021-12-13 14:30:00+00:00,5956.7345734827895,147017.83822953634
2021-12-14 14:30:00+00:00,20.66443073681785,145974.94439160757
2021-12-15 14:30:00+00:00,2950.1293228369195,148653.21984417253
2021-12-16 14:30:00+00:00,9122.299403498693,145321.29926807695
2021-12-17 14:30:00+00:00,7766.109702418372,146727.63771278673
2021-12-20 14:30:00+00:00,20266.659766505287,145360.95794613176
2021-12-21 14:30:00+00:00,20277.438548142727,147550.80036454898
2021-12-22 14:30:00+00:00,2.5590961526013416,149820.17711287242
2021-12-23 14:30:00+00:00,2.5590961526013416,150857.95916777354
2021-12-27 14:30:00+00:00,2.5590961526013416,153897.7922223161
2021-12-28 14:30:00+00:00,2.5590961526013416,154160.4811289857
2021-12-29 14:30:00+00:00,2.5590961526013416,155006.43450194102
2021-12-30 14:30:00+00:00,2.5590961526013416,154862.54910879832
2021-12-31 14:30:00+00:00,8.179096038160424,156620.56745844585
2022-01-03 14:30:00+00:00,40.13909559947024,157551.9566672395
2022-01-04 14:30:00+00:00,14.94909697276125,157372.3450043748
2022-01-05 14:30:00+00:00,15591.269006545363,153354.74801474315
2022-01-06 14:30:00+00:00,15595.489006335554,154630.11358648044
2022-01-07 14:30:00+00:00,16931.558998400986,152655.40758305293
2022-01-10 14:30:00+00:00,27041.499021823227,151491.4570959161
2022-01-11 14:30:00+00:00,27041.499021823227,152223.87062006694
2022-01-12 14:30:00+00:00,27063.639021212875,153155.26211291057
2022-01-13 14:30:00+00:00,27063.639021212875,153192.3962576936
2022-01-14 14:30:00+00:00,27063.639021212875,154980.47003489238
2022-01-18 14:30:00+00:00,49778.87879114848,152662.30484038097
2022-01-19 14:30:00+00:00,58589.06856470805,151909.01846867305
2022-01-20 14:30:00+00:00,70151.43889122707,150166.30399161082
2022-01-21 14:30:00+00:00,79010.2624252389,149340.1239212106
2022-01-24 14:30:00+00:00,79010.2624252389,149925.64224081737
2022-01-25 14:30:00+00:00,79010.2624252389,149903.72233563167
2022-01-26 14:30:00+00:00,88351.41256409389,150311.5824964593
2022-01-27 14:30:00+00:00,88426.41256409389,150402.40270977718
2022-01-28 14:30:00+00:00,88426.41256409389,151266.17255478603
2022-01-31 14:30:00+00:00,88426.41256409389,151570.9423950265
2022-02-01 14:30:00+00:00,88426.41256409389,151907.20163517696
2022-02-02 14:30:00+00:00,88426.41256409389,151778.3620088647
2022-02-03 14:30:00+00:00,88426.41256409389,151241.80176573497
2022-02-04 14:30:00+00:00,88426.41256409389,151244.85268526775
2022-02-07 14:30:00+00:00,88426.41256409389,152253.03252917033
2022-02-08 14:30:00+00:00,88426.41256409389,153483.54371815425
2022-02-09 14:30:00+00:00,88558.01256256801,154840.66313963634
2022-02-10 14:30:00+00:00,88558.01256256801,152995.70976095897
2022-02-11 14:30:00+00:00,95567.01256256801,151421.56965046626
2022-02-14 14:30:00+00:00,95567.01256256801,151698.76189690334
2022-02-15 14:30:00+00:00,95567.01256256801,152105.57331686717
2022-02-16 14:30:00+00:00,95567.01256256801,152590.72203522426
2022-02-17 14:30:00+00:00,95567.01256256801,152300.34188681346
2022-02-18 14:30:00+00:00,95571.11256247264,152087.22363501292
2022-02-22 14:30:00+00:00,107164.89298849803,151835.61265402538
2022-02-23 14:30:00+00:00,107202.75298910838,151615.86170798045
2022-02-24 14:30:00+00:00,114482.55302267772,151002.12301474315
2022-02-25 14:30:00+00:00,114482.55302267772,151240.94315176707
2022-02-28 14:30:00+00:00,114482.55302267772,151166.8524230073
2022-03-01 14:30:00+00:00,114482.55302267772,150820.88265829784
2022-03-02 14:30:00+00:00,114482.55302267772,151963.60266714793
2022-03-03 14:30:00+00:00,114482.55302267772,152315.3321974824
2022-03-04 14:30:00+00:00,114482.55302267772,151886.05383902293
2022-03-07 14:30:00+00:00,114482.55302267772,152056.03318625194
2022-03-08 14:30:00+00:00,114482.55302267772,151617.85323935252
2022-03-09 14:30:00+00:00,114482.55302267772,151505.43205862743
2022-03-10 14:30:00+00:00,114482.55302267772,151339.61324911815
2022-03-11 14:30:00+00:00,114482.55302267772,151578.6230757783
2022-03-14 13:30:00+00:00,114482.55302267772,151853.46380453807
2022-03-15 13:30:00+00:00,114482.55302267772,151687.46217184764
2022-03-16 13:30:00+00:00,114482.55302267772,151757.47332602245
2022-03-17 13:30:00+00:00,114482.55302267772,151802.21337729198
2022-03-18 13:30:00+00:00,114482.55302267772,152170.55335074168
2022-03-21 13:30:00+00:00,114482.55302267772,152262.38259726268
2022-03-22 13:30:00+00:00,114482.55302267772,152214.21386557323
2022-03-23 13:30:00+00:00,1.0548642228222889,151475.75670510036
2022-03-24 13:30:00+00:00,1.0548642228222889,153244.2264540742
2022-03-25 13:30:00+00:00,1.0548642228222889,155394.84410505992
2022-03-28 13:30:00+00:00,1.0548642228222889,154374.31584768993
2022-03-29 13:30:00+00:00,1.0548642228222889,154911.30386524898
2022-03-30 13:30:00+00:00,1.0548642228222889,155122.27419596416
2022-03-31 13:30:00+00:00,1.0548642228222889,153159.03486662608
2022-04-01 13:30:00+00:00,1.0548642228222889,155108.24601774913
2022-04-04 13:30:00+00:00,4886.974839503584,154498.21603470546
2022-04-05 13:30:00+00:00,4755.315097148237,152553.4869807313
2022-04-06 13:30:00+00:00,7459.985137278853,153037.03668289882
2022-04-07 13:30:00+00:00,3.045182521163042,153830.78571015102
2022-04-08 13:30:00+00:00,6463.215352351485,154055.13610249263
2022-04-11 13:30:00+00:00,6463.215352351485,153802.45414882404
2022-04-12 13:30:00+00:00,6463.215352351485,155652.53341751796
2022-04-13 13:30:00+00:00,6463.215352351485,157296.11641102534
2022-04-14 13:30:00+00:00,6463.215352351485,157113.54744845134
2022-04-18 13:30:00+00:00,16820.055283839523,155518.24561911327
2022-04-19 13:30:00+00:00,16820.055283839523,155920.1941311906
2022-04-20 13:30:00+00:00,16820.055283839523,156308.5162275384
2022-04-21 13:30:00+00:00,21954.015260035812,153998.6356556962
2022-04-22 13:30:00+00:00,38273.57570772868,151086.3882849763
2022-04-25 13:30:00+00:00,39616.01572066051,151099.5267603944
2022-04-26 13:30:00+00:00,70669.30538206798,149001.12464314204
2022-04-27 13:30:00+00:00,70669.30538206798,149170.6550071786
2022-04-28 13:30:00+00:00,70669.30538206798,149564.204820926
2022-04-29 13:30:00+00:00,86983.08586912852,146930.12570696574
2022-05-02 13:30:00+00:00,93253.08586912852,147048.04644137126
2022-05-03 13:30:00+00:00,93253.08586912852,147232.87604981166
2022-05-04 13:30:00+00:00,93253.08586912852,147980.0155590127
2022-05-05 13:30:00+00:00,106078.52582579356,147128.08594256145
2022-05-06 13:30:00+00:00,116071.37571936351,146382.98631029826
2022-05-09 13:30:00+00:00,121253.75573378307,145785.65600519878
2022-05-10 13:30:00+00:00,121350.23573714,145866.00568752986
2022-05-11 13:30:00+00:00,121350.23573714,145969.4051802705
2022-05-12 13:30:00+00:00,121350.23573714,145635.23571997386
2022-05-13 13:30:00+00:00,121350.23573714,145531.96551638347
2022-05-16 13:30:00+00:00,121350.23573714,145389.0460904191
2022-05-17 13:30:00+00:00,121350.23573714,145726.36603480083
2022-05-18 13:30:00+00:00,121350.23573714,145463.7453282426
2022-05-19 13:30:00+00:00,130677.73573714,144943.63601523143
2022-05-20 13:30:00+00:00,130677.73573714,145064.77538901073
2022-05-23 13:30:00+00:00,130677.73573714,145342.87617521983
2022-05-24 13:30:00+00:00,130677.73573714,145628.62590056163
2022-05-25 13:30:00+00:00,130677.73573714,145777.93627958995
2022-05-26 13:30:00+00:00,130677.73573714,146225.50619822246
2022-05-27 13:30:00+00:00,130677.73573714,146510.53624182445
2022-05-31 13:30:00+00:00,130677.73573714,146642.56631117564
2022-06-01 13:30:00+00:00,130677.73573714,146526.5559304307
2022-06-02 13:30:00+00:00,130677.73573714,146993.65517168742
2022-06-03 13:30:00+00:00,130677.73573714,147090.85622053844
2022-06-06 13:30:00+00:00,130677.73573714,147542.20567637187
2022-06-07 13:30:00+00:00,130677.73573714,147520.42615633708
2022-06-08 13:30:00+00:00,130677.73573714,147308.38520842296
2022-06-09 13:30:00+00:00,130677.73573714,146993.56603651744
2022-06-10 13:30:00+00:00,130677.73573714,146600.89533167583
2022-06-13 13:30:00+00:00,130677.73573714,146509.00622397166
2022-06-14 13:30:00+00:00,130677.73573714,146729.14533167583
2022-06-15 13:30:00+00:00,130677.73573714,146955.8551562379
2022-06-16 13:30:00+00:00,131089.03575258952,146745.79533510905
2022-06-17 13:30:00+00:00,131089.03575258952,147310.09585695964
2022-06-21 13:30:00+00:00,131089.03575258952,147469.1259091447
2022-06-22 13:30:00+00:00,131089.03575258952,147339.1655438493
2022-06-23 13:30:00+00:00,131089.03575258952,147221.17512636882
2022-06-24 13:30:00+00:00,131089.03575258952,147330.61632662517
2022-06-27 13:30:00+00:00,131089.03575258952,147886.36632662517
2022-06-28 13:30:00+00:00,131089.03575258952,147581.98523073894
2022-06-29 13:30:00+00:00,131089.03575258952,147460.5753872941
2022-06-30 13:30:00+00:00,131089.03575258952,147455.44559603435
2022-07-01 13:30:00+00:00,131089.03575258952,147927.40596132976
2022-07-05 13:30:00+00:00,131089.03575258952,147949.63549166423
2022-07-06 13:30:00+00:00,131089.03575258952,147935.95517855388
2022-07-07 13:30:00+00:00,131089.03575258952,147954.765282924
2022-07-08 13:30:00+00:00,131089.03575258952,148163.38549166423
2022-07-11 13:30:00+00:00,131089.03575258952,147175.00570040446
2022-07-12 13:30:00+00:00,131089.03575258952,147092.92512636882
2022-07-13 13:30:00+00:00,146704.75570040446,146704.75570040446
2022-07-14 13:30:00+00:00,146704.75570040446,146704.75570040446
2022-07-15 13:30:00+00:00,146704.75570040446,146704.75570040446
2022-07-18 13:30:00+00:00,146704.75570040446,146704.75570040446
2022-07-19 13:30:00+00:00,146704.75570040446,146704.75570040446
2022-07-20 13:30:00+00:00,1.164259965240035,147248.2734432767
2022-07-21 13:30:00+00:00,1.164259965240035,146355.4042871545
2022-07-22 13:30:00+00:00,7490.124419266998,144274.47494798404
2022-07-25 13:30:00+00:00,8842.864882523834,145872.03467970592
2022-07-26 13:30:00+00:00,7175.604801232636,146753.79378061992
2022-07-27 13:30:00+00:00,4.604530389130559,148630.67373996478
2022-07-28 13:30:00+00:00,1.7145302842263845,149132.92537480098
2022-07-29 13:30:00+00:00,6473.212332181707,147826.07288735366
2022-08-01 13:30:00+00:00,3.2022499368340505,146148.08279269194
2022-08-02 13:30:00+00:00,7047.8020023629815,146028.321226053
2022-08-03 13:30:00+00:00,1.9121097848565114,147825.06182139373
2022-08-04 13:30:00+00:00,15996.632309369817,149378.58322256064
2022-08-05 13:30:00+00:00,1.3002129123360646,151218.93992035842
2022-08-08 13:30:00+00:00,1.3002129123360646,148751.32341354346
2022-08-09 13:30:00+00:00,6073.930261664168,147110.15127389887
2022-08-10 13:30:00+00:00,10641.930728964584,148502.09879510858
2022-08-11 13:30:00+00:00,0.029607348220451968,147741.64876788115
2022-08-12 13:30:00+00:00,0.029607348220451968,150814.76828830695
2022-08-15 13:30:00+00:00,0.029607348220451968,151968.34479468322
2022-08-16 13:30:00+00:00,0.029607348220451968,150346.07972376802
2022-08-17 13:30:00+00:00,12137.649663500564,149389.63424485183
2022-08-18 13:30:00+00:00,0.8492618129425864,150132.3925933168
2022-08-19 13:30:00+00:00,0.8492618129425864,150453.73028390863
2022-08-22 13:30:00+00:00,57.10926037289437,149500.20933490255
2022-08-23 13:30:00+00:00,7148.969088129776,150234.5036607311
2022-08-24 13:30:00+00:00,8.30905871845971,150951.14139872053
2022-08-25 13:30:00+00:00,0.7490587756801688,152528.17748027304
2022-08-26 13:30:00+00:00,44.27905737616311,149739.82685517526
2022-08-29 13:30:00+00:00,16453.618753068225,148837.60325216508
2022-08-30 13:30:00+00:00,33.37871371962319,146222.68217562893
2022-08-31 13:30:00+00:00,1189.3189221546818,147847.80758690095
2022-09-01 13:30:00+00:00,16718.839244954364,146483.79254173493
2022-09-02 13:30:00+00:00,22320.409374348896,146011.13410972813
2022-09-06 13:30:00+00:00,28447.909431569355,145278.34120320535
2022-09-07 13:30:00+00:00,32713.189576022403,148907.3077309058
2022-09-08 13:30:00+00:00,32713.189576022403,149607.96237396455
2022-09-09 13:30:00+00:00,34790.089514605774,150510.07074122882
2022-09-12 13:30:00+00:00,0.335919968856615,151447.2490401194
2022-09-13 13:30:00+00:00,17547.895867697967,149545.26912259316
2022-09-14 13:30:00+00:00,17547.895867697967,149614.67512106156
2022-09-15 13:30:00+00:00,23232.625875823273,148521.27207373834
2022-09-16 13:30:00+00:00,37411.535610549225,144927.9636285231
2022-09-19 13:30:00+00:00,46171.535610549225,145814.4916646407
2022-09-20 13:30:00+00:00,46171.535610549225,144364.63192438343
2022-09-21 13:30:00+00:00,65364.765480391754,142756.77028083062
2022-09-22 13:30:00+00:00,80357.19580208517,141479.62928961968
2022-09-23 13:30:00+00:00,88953.25556122519,140348.1177046225
2022-09-26 13:30:00+00:00,93097.73473057228,140338.66425356347
2022-09-27 13:30:00+00:00,102758.89418491798,140143.5942946382
2022-09-28 13:30:00+00:00,102758.89418491798,140580.47406658606
2022-09-29 13:30:00+00:00,114048.49399265724,139908.8642016359
2022-09-30 13:30:00+00:00,118718.05400547462,139444.45400652365
2022-10-03 13:30:00+00:00,118718.05400547462,140417.18406376318
2022-10-04 13:30:00+00:00,118718.05400547462,141029.96398481802
2022-10-05 13:30:00+00:00,118718.05400547462,140527.82365188078
2022-10-06 13:30:00+00:00,118718.05400547462,140424.3234647222
2022-10-07 13:30:00+00:00,118718.05400547462,140485.16339477972
2022-10-10 13:30:00+00:00,118718.05400547462,140868.1636279531
2022-10-11 13:30:00+00:00,118718.05400547462,140962.35367760138
2022-10-12 13:30:00+00:00,118718.05400547462,140982.10378727393
2022-10-13 13:30:00+00:00,118718.05400547462,141788.20360264258
2022-10-14 13:30:00+00:00,118718.05400547462,141114.6242114015
2022-10-17 13:30:00+00:00,118718.05400547462,141680.28392013983
2022-10-18 13:30:00+00:00,118718.05400547462,142310.024154038
2022-10-19 13:30:00+00:00,118718.05400547462,141908.77430662588
2022-10-20 13:30:00+00:00,118718.05400547462,141715.01351437048
2022-10-21 13:30:00+00:00,118718.05400547462,142524.02392134146
2022-10-24 13:30:00+00:00,118718.05400547462,142655.0839603849
2022-10-25 13:30:00+00:00,118718.05400547462,142817.99322590308
2022-10-26 13:30:00+00:00,118718.05400547462,143070.51413664297
2022-10-27 13:30:00+00:00,118718.05400547462,142271.6536467977
2022-10-28 13:30:00+00:00,118718.05400547462,143171.74308857397
2022-10-31 13:30:00+00:00,118718.05400547462,142619.28358826117
2022-11-01 13:30:00+00:00,118718.05400547462,143174.33406481222
2022-11-02 13:30:00+00:00,118718.05400547462,142876.32415327505
2022-11-03 13:30:00+00:00,118718.05400547462,143455.44375500162
2022-11-04 13:30:00+00:00,125380.55400547462,142404.26424059347
2022-11-07 14:30:00+00:00,125380.55400547462,142597.47438082175
2022-11-08 14:30:00+00:00,125380.55400547462,142260.7539080091
2022-11-09 14:30:00+00:00,125380.55400547462,142106.4441002317
2022-11-10 14:30:00+00:00,125380.55400547462,142254.55369409994
2022-11-11 14:30:00+00:00,7689.622999877509,140796.52909138877
2022-11-14 14:30:00+00:00,4855.062779159126,139610.0140905686
2022-11-15 14:30:00+00:00,2.232708127078695,140455.31356850342
2022-11-16 14:30:00+00:00,0.3227081604572959,139140.11280420498
2022-11-17 14:30:00+00:00,0.3227081604572959,139526.7572266169
2022-11-18 14:30:00+00:00,7502.322896987972,139575.71147921757
2022-11-21 14:30:00+00:00,267.30278399663894,139774.17409077365
2022-11-22 14:30:00+00:00,8468.230969542936,140464.94447004265
2022-11-23 14:30:00+00:00,1.1709929651788116,140021.22542964882
2022-11-25 14:30:00+00:00,1.1709929651788116,140548.01543962426
2022-11-28 14:30:00+00:00,1.1709929651788116,136794.18475353188
2022-11-29 14:30:00+00:00,1.1709929651788116,136485.57041799492
2022-11-30 14:30:00+00:00,1.1709929651788116,138944.2764545626
2022-12-01 14:30:00+00:00,1.1709929651788116,139771.11479436822
2022-12-02 14:30:00+00:00,1.1709929651788116,139415.05111777253
2022-12-05 14:30:00+00:00,21968.470658416227,136003.11453687615
2022-12-06 14:30:00+00:00,18434.641308898405,134107.58153354592
2022-12-07 14:30:00+00:00,6398.041390056089,133240.8154169268
2022-12-08 14:30:00+00:00,12474.653140213803,132367.77320924075
2022-12-09 14:30:00+00:00,24550.702990677673,130174.51399531635
2022-12-12 14:30:00+00:00,1.4229938057251275,131017.37756362231
2022-12-13 14:30:00+00:00,4312.422993805725,131474.22464766772
2022-12-14 14:30:00+00:00,1075.2255244237156,131033.82922887623
2022-12-15 14:30:00+00:00,20770.794982351832,128483.00073543983
2022-12-16 14:30:00+00:00,33295.46528855758,128150.23553983169
2022-12-19 14:30:00+00:00,41399.6153561254,126884.78476444678
2022-12-20 14:30:00+00:00,41399.6153561254,127826.81537262397
2022-12-21 14:30:00+00:00,41402.45535603957,128426.14414302306
2022-12-22 14:30:00+00:00,41407.64535609679,127699.64050237136
2022-12-23 14:30:00+00:00,53411.525513567496,127978.34166804748
2022-12-27 14:30:00+00:00,53411.525513567496,127981.23413554626
2022-12-28 14:30:00+00:00,53411.525513567496,127138.02062217193
2022-12-29 14:30:00+00:00,53411.525513567496,127955.53686419921
2022-12-30 14:30:00+00:00,53411.525513567496,128056.84497729735
2023-01-03 14:30:00+00:00,53411.525513567496,127652.69065419631
2023-01-04 14:30:00+00:00,57855.065400042105,127495.11607638793
2023-01-05 14:30:00+00:00,68778.17545405822,127271.955887713
2023-01-06 14:30:00+00:00,68778.17545405822,128407.9167789598
2023-01-09 14:30:00+00:00,68782.94545403915,127447.93500796752
2023-01-10 14:30:00+00:00,68860.44545403915,127786.2855371614
2023-01-11 14:30:00+00:00,75994.22634451461,126440.16609423232
2023-01-12 14:30:00+00:00,1.3864230401522946,127291.6858305223
2023-01-13 14:30:00+00:00,1.3864230401522946,128027.66693656516
2023-01-17 14:30:00+00:00,468.78641717505525,127140.03789560866
2023-01-18 14:30:00+00:00,1.8364297635562252,125985.28524558616
2023-01-19 14:30:00+00:00,1.6864297873980831,125205.79486303401
2023-01-20 14:30:00+00:00,1.6864297873980831,125312.7556553371
2023-01-23 14:30:00+00:00,0.21242981028626673,127735.99389474464
2023-01-24 14:30:00+00:00,0.21242981028626673,128071.11590986323
2023-01-25 14:30:00+00:00,0.21242981028626673,128741.08746390414
2023-01-26 14:30:00+00:00,4576.60237960887,129864.46333067489
2023-01-27 14:30:00+00:00,14877.297082710982,128137.43617551398
2023-01-30 14:30:00+00:00,2.305123854399426,126507.40609269214
2023-01-31 14:30:00+00:00,2.305123854399426,128910.91430549693
2023-02-01 14:30:00+00:00,4.465123940230114,130773.87492637706
2023-02-02 14:30:00+00:00,12394.454815674542,131395.38416962695
2023-02-03 14:30:00+00:00,4018.2044322974666,130872.76583008838
2023-02-06 14:30:00+00:00,4190.5344303138245,129591.59548811984
2023-02-07 14:30:00+00:00,1.9444087035644735,130699.39376144481
2023-02-08 14:30:00+00:00,1.9444087035644735,128972.43456416202
2023-02-09 14:30:00+00:00,3687.764579463719,127205.17438285422
2023-02-10 14:30:00+00:00,19629.605152297732,126379.19445519519
2023-02-13 14:30:00+00:00,4.014722514864843,128130.61635129523
2023-02-14 14:30:00+00:00,1.0047225244015863,128275.9352223165
2023-02-15 14:30:00+00:00,1.0047225244015863,130512.5141338594
2023-02-16 14:30:00+00:00,26.684722829577368,129098.24554531646
2023-02-17 14:30:00+00:00,26.244722414729036,128909.17564802241
2023-02-21 14:30:00+00:00,32078.435341092623,123456.28630849985
2023-02-22 14:30:00+00:00,4751.355548116244,123996.89406153826
2023-02-23 14:30:00+00:00,1.825604650056448,125939.0856761661
2023-02-24 14:30:00+00:00,1029.7156064238907,124339.56543204455
2023-02-27 14:30:00+00:00,2366.0056636062027,124841.20519826082
2023-02-28 14:30:00+00:00,6097.395683619058,126745.96672258046
2023-03-01 14:30:00+00:00,2.9155772652984524,126402.24705872206
2023-03-02 14:30:00+00:00,4794.949542800279,125133.6396134294
2023-03-03 14:30:00+00:00,1.3496244348007167,127053.80003897319
2023-03-06 14:30:00+00:00,8321.186382070853,124913.31099154122
2023-03-07 14:30:00+00:00,2545.769700065816,125209.80338098164
2023-03-08 14:30:00+00:00,9908.379400268757,124318.52510358448
2023-03-09 14:30:00+00:00,23768.44976438638,120488.1898551142
2023-03-10 14:30:00+00:00,48103.14010800477,116577.43094314692
2023-03-13 13:30:00+00:00,59906.700052157605,115819.92981876488
2023-03-14 13:30:00+00:00,13169.505646005833,117186.83590437529
2023-03-15 13:30:00+00:00,3616.3058941518884,115955.26623465176
2023-03-16 13:30:00+00:00,588.7158348714929,117993.1458151495
2023-03-17 13:30:00+00:00,20.295863405428463,115806.70595814343
2023-03-20 13:30:00+00:00,13544.955893055163,115752.3458666956
2023-03-21 13:30:00+00:00,3.1162331258881295,116878.16573692914
2023-03-22 13:30:00+00:00,11313.496127382481,115386.945016638
2023-03-23 13:30:00+00:00,3.7358248388409265,116505.8460374033
2023-03-24 13:30:00+00:00,9.885825411045516,115839.98478819485
2023-03-27 13:30:00+00:00,5901.256071344578,115581.96663762684
2023-03-28 13:30:00+00:00,1.2560513174175858,114905.19637538548
2023-03-29 13:30:00+00:00,1.2560513174175858,116986.8354363596
2023-03-30 13:30:00+00:00,1.2560513174175858,117526.54599501248
2023-03-31 13:30:00+00:00,1.2560513174175858,119700.8164196169
2023-04-03 13:30:00+00:00,1.2560513174175858,119107.85541488286
2023-04-04 13:30:00+00:00,1.2560513174175858,118229.51722766514
2023-04-05 13:30:00+00:00,11246.966288105214,115843.75702287312
2023-04-06 13:30:00+00:00,11895.315591350758,116378.19481708165
2023-04-10 13:30:00+00:00,1.245670214855636,117124.24623932
2023-04-11 13:30:00+00:00,10995.64537896272,116587.40515245553
2023-04-12 13:30:00+00:00,0.8953995859269526,114412.45451380368
2023-04-13 13:30:00+00:00,0.8953995859269526,117067.45467235203
2023-04-14 13:30:00+00:00,8682.095177189076,115954.31506158467
2023-04-17 13:30:00+00:00,16628.32514025327,116551.9166797554
2023-04-18 13:30:00+00:00,3474.3749639923813,113562.7955123122
2023-04-19 13:30:00+00:00,62.76496362044827,115236.59598731353
2023-04-20 13:30:00+00:00,605.2769645388366,113963.05007230594
2023-04-21 13:30:00+00:00,1.496952408099446,115349.16527091817
2023-04-24 13:30:00+00:00,5533.696800583149,114579.92530428722
2023-04-25 13:30:00+00:00,20298.336716645503,111712.98398935153
2023-04-26 13:30:00+00:00,17477.78597908691,110230.69414895252
2023-04-27 13:30:00+00:00,12415.162930662798,111011.54953854816
2023-04-28 13:30:00+00:00,3360.3729039980644,112097.83502858417
2023-05-01 13:30:00+00:00,3929.5129701449146,112133.46155756252
2023-05-02 13:30:00+00:00,4507.132788355517,112330.19715100067
2023-05-03 13:30:00+00:00,14081.056134827328,111143.49570656556
2023-05-04 13:30:00+00:00,1986.6505197086346,110644.81650588894
2023-05-05 13:30:00+00:00,9752.380651573181,112544.62858841801
2023-05-08 13:30:00+00:00,5407.678529838562,112084.31886098767
2023-05-09 13:30:00+00:00,0.4185508289347126,112180.04155848408
2023-05-10 13:30:00+00:00,3544.1685508289347,113657.28270743275
2023-05-11 13:30:00+00:00,9645.958760241509,111771.94779775525
2023-05-12 13:30:00+00:00,7047.074230174065,112734.73993251706
2023-05-15 13:30:00+00:00,7.424128989219753,111911.36934600258
2023-05-16 13:30:00+00:00,8892.38715072364,110573.54173382014
2023-05-17 13:30:00+00:00,0.13679547995707253,111394.72525735587
2023-05-18 13:30:00+00:00,3652.656740624611,111483.05706079691
2023-05-19 13:30:00+00:00,3841.046685535614,113360.02444704264
2023-05-22 13:30:00+00:00,8124.046712238494,112766.71769376486
2023-05-23 13:30:00+00:00,0.3267520257868455,111814.88236447066
2023-05-24 13:30:00+00:00,3183.7266052553096,110615.38158889502
