Ticker,Entrada,Salida,Precio Entrada,Precio Salida,Stop,Resultado (R),Motivo
FVCB,2020-12-31,2021-01-28,11.767999649047852,11.128435061910022,11.128435061910022,-1.0,stop_vol
FYBR,2024-09-16,2024-11-12,36.4900016784668,34.011592062988996,34.011592062988996,-1.0,stop_vol
GABC,2021-04-05,2021-04-30,47.400001525878906,43.05525322361342,43.05525322361342,-1.0,stop_vol
GAIA,2024-11-14,2024-12-11,6.010000228881836,5.430963736312221,5.430963736312221,-1.0,stop_vol
GAMB,2023-08-30,2023-09-26,14.140000343322754,12.760974470319804,12.760974470319804,-1.0,stop_vol
GASS,2023-12-27,2024-02-21,6.800000190734863,6.539999961853027,6.159999847412109,-0.40625013969831125,ema50_break
GCBC,2022-11-18,2022-12-21,35.79999923706055,32.62895518197967,32.62895518197967,-1.0,stop_vol
GCBC,2023-08-04,2023-08-22,33.9900016784668,30.90452734082228,30.90452734082228,-1.0,stop_vol
GDYN,2021-01-20,2021-04-20,12.789999961853027,13.869999885559082,11.698422421942677,0.9893936841122195,ema50_break
GIFI,2021-02-18,2021-03-02,4.28000020980835,3.8600001335144043,3.8600001335144043,-1.0,stop_vol
GIFT,2023-03-14,2023-04-03,3.309999942779541,3.030718721498269,3.030718721498269,-1.0,stop_vol
GIFT,2023-09-11,2023-09-14,4.400000095367432,4.100681111841578,4.100681111841578,-1.0,stop_vol
GIII,2023-11-27,2024-02-05,28.200000762939453,29.36000061035156,25.540589817511666,0.43618676136023454,ema50_break
GLBE,2024-12-04,2024-12-30,53.040000915527344,54.52000045776367,48.4157389581477,0.32005097372878405,timeout
GLDD,2023-07-06,2023-09-08,8.130000114440918,7.860000133514404,7.58732923406632,-0.49753909909471533,ema50_break
GLDD,2024-12-06,2024-12-18,12.829999923706056,11.626549691814613,11.626549691814613,-1.0,stop_vol
GNSS,2024-10-24,2024-12-10,3.7799999713897705,3.4190454093672296,3.4190454093672296,-1.0,stop_vol
GOGO,2022-04-05,2022-04-07,19.739999771118164,17.862444633187785,17.862444633187785,-1.0,stop_vol
GSBC,2020-12-28,2021-06-18,50.31999969482422,52.81999969482422,45.927782494447094,0.5691886092940359,ema50_break
GSHD,2021-08-19,2021-10-29,136.33999633789062,144.3000030517578,122.8705865107543,0.590969227013232,ema50_break
GSHD,2023-04-26,2023-08-18,54.81999969482422,60.5,50.99557962011864,1.485192576710615,ema50_break
GSHD,2024-09-24,2024-12-18,88.13999938964844,107.88999938964844,79.46851745413828,2.2775807119107,ema50_break
GT,2021-04-07,2021-06-17,17.979999542236328,17.520000457763672,16.18304694387536,-0.2559884355837932,ema50_break
GT,2021-11-17,2021-11-26,22.75,20.575012772641767,20.575012772641767,-1.0,stop_vol
GTLB,2023-12-29,2024-01-03,64.12000274658203,57.77008683442693,57.77008683442693,-1.0,stop_vol
GTM,2021-08-30,2021-11-30,64.91999816894531,61.70000076293945,58.85193551945355,-0.5306466976367742,ema50_break
GTX,2021-01-22,2021-03-12,6.150000095367432,5.849999904632568,5.640764921338967,-0.5891191457998031,ema50_break
GWAV,2020-12-24,2020-12-24,24750.0,24750.0,24750.0,0.0,stop_vol
GWAV,2020-12-29,2020-12-29,24750.0,24750.0,24750.0,0.0,stop_vol
GWRS,2021-01-21,2021-01-27,16.93000030517578,15.48539080435548,15.48539080435548,-1.0,stop_vol
HAFC,2021-01-20,2021-06-17,12.899999618530272,19.81999969482422,11.674345679979993,5.64596568300431,ema50_break
HALO,2020-07-22,2020-09-21,28.350000381469727,26.59000015258789,25.599481401566827,-0.6398793252260955,ema50_break
HALO,2024-08-27,2024-09-24,62.45000076293945,56.52075696991601,56.52075696991601,-1.0,stop_vol
HBAN,2021-01-20,2021-01-25,14.84000015258789,13.737771566069059,13.737771566069059,-1.0,stop_vol
HBNC,2020-12-16,2021-05-12,15.720000267028809,17.5,14.610115390577368,1.6037696978647584,ema50_break
HELE,2023-07-20,2023-08-18,131.0,119.59064814729511,119.59064814729511,-1.0,stop_vol
HFFG,2023-08-04,2023-08-15,5.340000152587891,4.8333587700532865,4.8333587700532865,-1.0,stop_vol
HFFG,2024-01-12,2024-01-31,5.5,5.014706350270022,5.014706350270022,-1.0,stop_vol
HHS,2021-06-15,2021-06-21,6.5,5.877990033266807,5.877990033266807,-1.0,stop_vol
HLIT,2023-06-07,2023-06-26,18.149999618530277,16.367131480805146,16.367131480805146,-1.0,stop_vol
HNVR,2024-12-12,2024-12-30,23.059999465942383,22.5,20.902446416156018,-0.2595530459831949,timeout
HOFT,2020-08-18,2021-01-29,23.07999992370605,30.1299991607666,20.787945408782864,3.075842738974651,ema50_break
HOFT,2023-01-19,2023-03-17,20.149999618530277,19.459999084472656,18.471675695804212,-0.4111247684159014,ema50_break
HOPE,2021-01-05,2021-06-17,10.93000030517578,14.600000381469728,9.845037127645186,3.3826033475596593,ema50_break
HOUR,2024-09-27,2024-11-04,1.4800000190734863,1.3425715745955136,1.3425715745955136,-1.0,stop_vol
HROW,2024-07-23,2024-08-05,25.0,22.630521439250078,22.630521439250078,-1.0,stop_vol
HSII,2020-12-31,2021-07-07,29.38999938964844,41.290000915527344,26.530103233028388,4.160990775253473,ema50_break
HTBK,2021-05-04,2021-06-18,12.18000030517578,11.202408602782787,11.202408602782787,-1.0,stop_vol
HUIZ,2024-07-02,2024-07-29,5.0,4.696969492631758,4.696969492631758,-1.0,stop_vol
HWC,2020-12-23,2021-06-17,32.970001220703125,45.400001525878906,29.80961306381651,3.9330612849216964,ema50_break
HWKN,2024-09-03,2024-09-06,125.70999908447266,115.02654141711254,115.02654141711254,-1.0,stop_vol
IAC,2020-06-09,2020-09-17,50.30732727050781,64.73789978027344,45.77722839659228,3.1854873174749803,ema50_break
IAC,2021-02-19,2021-02-23,144.1306610107422,131.97386633510695,131.97386633510695,-1.0,stop_vol
IART,2021-01-26,2021-06-01,69.8499984741211,68.37000274658203,64.02831720945544,-0.25422135981950905,ema50_break
IAS,2023-04-18,2023-08-04,15.479999542236328,15.170000076293944,14.079897580576832,-0.22141206457203452,ema50_break
IBCP,2021-01-05,2021-06-14,18.700000762939453,22.26000022888184,16.903843478124582,1.9820087561592987,ema50_break
IBCP,2024-01-02,2024-02-06,25.82999992370605,23.899154098831943,23.899154098831943,-1.0,stop_vol
IBKR,2021-02-16,2021-04-22,18.2450008392334,17.72249984741211,16.42201011375961,-0.2866174712356222,ema50_break
IBOC,2020-12-23,2021-05-25,37.08000183105469,45.52000045776367,33.56414457862927,2.400552133021509,ema50_break
ICMB,2021-01-19,2021-06-30,4.900000095367432,5.400000095367432,4.422921416943433,1.0480451602903755,ema50_break
ICUI,2024-08-23,2024-11-26,159.5500030517578,157.75,147.3584836224905,-0.14764386524592438,ema50_break
IGIC,2024-11-19,2024-12-30,24.8700008392334,23.68000030517578,22.98545311056582,-0.631451523331265,timeout
IHRT,2021-05-04,2021-08-06,19.61000061035156,21.979999542236328,17.729040336082583,1.259994144642877,ema50_break
IMKTA,2021-03-18,2021-06-18,61.61000061035156,59.720001220703125,56.28580834787358,-0.3549833094811632,ema50_break
IMXI,2020-07-31,2020-09-18,13.449999809265137,14.979999542236328,12.242445514462398,1.2670235529418792,ema50_break
INBK,2021-01-04,2021-05-25,28.729999542236328,33.04999923706055,26.005942090396864,1.5858695241200105,ema50_break
INBK,2021-12-10,2022-03-01,44.630001068115234,46.52000045776367,40.90096296470423,0.5068329518863395,ema50_break
INDB,2021-01-20,2021-04-13,79.29000091552734,81.22000122070312,73.21782814541288,0.317843443894532,ema50_break
INDV,2020-08-17,2020-09-22,7.5,7.105263529391835,7.105263529391835,-1.0,stop_vol
INMD,2021-09-07,2021-09-13,67.21499633789062,60.93737090955586,60.93737090955586,-1.0,stop_vol
INNV,2024-09-03,2024-09-11,6.369999885559082,5.786334878898426,5.786334878898426,-1.0,stop_vol
INSM,2020-12-11,2020-12-16,39.84000015258789,36.680970329784444,36.680970329784444,-1.0,stop_vol
INTA,2022-11-29,2023-05-02,21.88999938964844,38.18000030517578,19.78133118205397,7.72525561719863,ema50_break
INTA,2024-10-31,2024-12-30,51.13999938964844,65.0199966430664,46.66885892228803,3.1043527607201744,timeout
IOSP,2020-12-31,2021-04-20,90.25,95.91999816894533,81.80904729221483,0.671724906563667,ema50_break
IPAR,2020-12-22,2021-06-18,58.38999938964844,71.62000274658203,53.45276362919512,2.6796377565974008,ema50_break
IPAR,2023-01-17,2023-05-09,111.9800033569336,134.33999633789062,104.5927065697845,3.0268166590862244,ema50_break
IPGP,2020-08-03,2020-08-04,180.6100006103516,162.60308720783377,162.60308720783377,-1.0,stop_vol
IPM,2020-07-15,2020-07-15,1.25,1.25,1.25,0.0,stop_vol
IPM,2020-08-05,2020-08-06,1.690000057220459,1.670117723125075,1.670117723125075,-1.0,stop_vol
IPM,2021-04-29,2021-04-30,3.049999952316284,2.7643810145771064,2.7643810145771064,-1.0,stop_vol
IRWD,2024-01-31,2024-02-29,13.6899995803833,12.518878862618209,12.518878862618209,-1.0,stop_vol
ISSC,2022-11-28,2022-12-07,9.5,8.819954827696812,8.819954827696812,-1.0,stop_vol
ISTR,2024-01-17,2024-06-05,16.40999984741211,15.5,14.966565832072005,-0.6304409053279056,ema50_break
ITRI,2020-12-10,2021-01-29,84.20999908447266,86.0199966430664,76.34066956723301,0.23000657865813312,ema50_break
IVDA,2021-11-22,2022-01-27,64.0,112.0,61.44000244140625,18.750017881410486,ema50_break
JACK,2020-07-24,2020-10-30,77.36000061035156,80.05999755859375,70.42053695005526,0.38907862054095754,ema50_break
JD,2020-06-30,2020-12-14,59.36000061035156,79.95999908447266,53.79345022209008,3.700675829246339,ema50_break
JOUT,2020-07-09,2020-07-31,91.95999908447266,83.29002048185777,83.29002048185777,-1.0,stop_vol
JRVR,2020-07-24,2020-08-04,47.84000015258789,44.52085948665852,44.52085948665852,-1.0,stop_vol
KALU,2020-12-16,2021-01-29,96.68000030517578,88.0217924701318,88.0217924701318,-1.0,stop_vol
KALU,2024-05-13,2024-06-07,99.6500015258789,90.18981711763654,90.18981711763654,-1.0,stop_vol
KE,2021-01-05,2021-04-15,16.209999084472656,23.170000076293945,14.78628752776429,4.888631379738798,ema50_break
KE,2021-10-21,2021-11-11,28.75,26.227184956917284,26.227184956917284,-1.0,stop_vol
KE,2023-07-25,2023-08-10,29.690000534057617,27.658367277289592,27.658367277289592,-1.0,stop_vol
KLAC,2023-01-18,2023-01-30,422.2099914550781,388.26634504580375,388.26634504580375,-1.0,stop_vol
KLIC,2020-12-18,2021-05-06,33.2400016784668,48.47999954223633,30.810431533885897,6.272713672318535,ema50_break
KNDI,2023-06-15,2023-07-17,4.019999980926514,3.6582003276824935,3.6582003276824935,-1.0,stop_vol
KRNT,2020-06-29,2020-07-14,49.56999969482422,44.645501593153334,44.645501593153334,-1.0,stop_vol
KRNT,2020-12-10,2021-03-08,85.79000091552734,94.38999938964844,77.92139770600964,1.092951092478359,ema50_break
KRNY,2020-12-28,2021-01-08,10.619999885559082,9.693895570078928,9.693895570078928,-1.0,stop_vol
KRT,2023-07-28,2023-09-08,19.299999237060547,20.3799991607666,18.041743144927047,0.8583307726130742,ema50_break
KRUS,2022-08-30,2022-08-30,83.30999755859375,75.38999938964844,75.38999938964844,-1.0,stop_vol
KRYS,2024-04-10,2024-04-19,175.75,159.03488169424176,159.03488169424176,-1.0,stop_vol
KTCC,2024-10-31,2024-11-25,6.0,5.452702748418464,5.452702748418464,-1.0,stop_vol
KTOS,2023-03-28,2023-07-14,13.270000457763672,13.18000030517578,12.067344641420007,-0.07483450490557843,ema50_break
LCUT,2020-08-28,2020-09-11,9.600000381469728,8.949485263773125,8.949485263773125,-1.0,stop_vol
LEGH,2020-08-13,2020-08-14,14.68000030517578,13.340772993121238,13.340772993121238,-1.0,stop_vol
LEGN,2021-07-01,2021-08-16,41.04999923706055,38.97999954223633,37.05097362925694,-0.5176260163938103,ema50_break
LGIH,2021-04-12,2021-06-10,159.13999938964844,154.82000732421875,145.01064072356087,-0.3057457997579374,ema50_break
LGND,2024-02-01,2024-03-25,73.61000061035156,69.25,66.52358669851438,-0.6152619173244445,ema50_break
LILA,2021-05-04,2021-07-07,14.149999618530272,13.369999885559082,12.822620011236351,-0.587623712678053,ema50_break
LILA,2024-05-24,2024-08-09,8.680000305175781,9.079999923706056,7.875364142310271,0.49711861955815767,ema50_break
LILAK,2024-06-07,2024-06-14,8.930000305175781,8.274405311976686,8.274405311976686,-1.0,stop_vol
LINC,2024-12-06,2024-12-30,16.229999542236328,15.8100004196167,14.863675828569793,-0.3073935689021744,timeout
LINK,2020-12-04,2020-12-21,3.733333110809326,3.37131249782474,3.37131249782474,-1.0,stop_vol
LITE,2024-02-02,2024-02-08,55.54999923706055,50.054726166875305,50.054726166875305,-1.0,stop_vol
LIVN,2020-12-30,2021-07-13,67.20500183105469,79.1500015258789,61.3989965071929,2.057352521833231,ema50_break
LMB,2023-04-06,2023-09-22,17.110000610351562,29.530000686645508,15.613881890352642,8.301480297167133,ema50_break
LMB,2023-12-27,2024-01-09,44.79999923706055,40.49903445651078,40.49903445651078,-1.0,stop_vol
LNTH,2021-02-17,2021-02-26,19.5,17.69062011530466,17.69062011530466,-1.0,stop_vol
LNTH,2023-03-31,2023-06-12,81.25,83.9800033569336,74.27518229088025,0.39140856016409525,ema50_break
LNW,2022-12-06,2022-12-16,63.34000015258789,57.250562710253476,57.250562710253476,-1.0,stop_vol
LOGI,2020-06-08,2020-09-08,57.27000045776367,66.87999725341797,51.54589548728969,1.6788645290791282,ema50_break
LPRO,2020-07-27,2021-01-27,17.68000030517578,31.540000915527344,16.15147005303309,9.067534378807773,ema50_break
LPRO,2023-06-15,2023-08-09,10.630000114440918,9.669933698535543,9.669933698535543,-1.0,stop_vol
LQDA,2023-02-15,2023-03-10,6.909999847412109,6.275508827638014,6.275508827638014,-1.0,stop_vol
LRCX,2020-08-07,2020-08-27,37.8380012512207,34.16744887796011,34.16744887796011,-1.0,stop_vol
LSAK,2022-08-10,2022-08-31,5.739999771118164,5.265960268011576,5.265960268011576,-1.0,stop_vol
LSCC,2020-11-27,2021-01-26,41.400001525878906,40.43999862670898,37.339142368902344,-0.23640388943818516,ema50_break
LULU,2020-08-13,2020-09-09,349.989990234375,322.9371080373953,322.9371080373953,-1.0,stop_vol
LUNG,2024-01-30,2024-02-22,13.68000030517578,12.324052743819747,12.324052743819747,-1.0,stop_vol
LVRO,2024-01-19,2024-01-25,8.699999809265137,7.8811751264684595,7.8811751264684595,-1.0,stop_vol
LWAY,2024-10-02,2024-11-04,25.959999084472656,23.916216100202583,23.916216100202583,-1.0,stop_vol
LYFT,2020-12-30,2021-01-25,49.380001068115234,45.08351669027095,45.08351669027095,-1.0,stop_vol
LYFT,2023-12-29,2024-01-02,14.899999618530272,13.701815699903547,13.701815699903547,-1.0,stop_vol
LZ,2023-08-09,2023-08-09,13.960000038146973,12.6992741533893,12.6992741533893,-1.0,stop_vol
MAR,2020-12-31,2021-01-25,130.2899932861328,120.83559451159242,120.83559451159242,-1.0,stop_vol
MASI,2024-02-20,2024-02-28,134.36000061035156,122.28225434299446,122.28225434299446,-1.0,stop_vol
MASI,2024-12-03,2024-12-30,171.49000549316406,168.58999633789062,156.26964851287505,-0.19053489737652465,timeout
MAT,2020-12-02,2021-05-19,15.5,19.86000061035156,14.102702896056563,3.120310346344247,ema50_break
MBIN,2021-02-11,2021-06-28,21.886667251586918,26.520000457763672,19.78459262919694,2.204171610667576,ema50_break
MBWM,2020-12-21,2021-06-18,26.299999237060547,29.709999084472656,23.93706881741292,1.443123258754538,ema50_break
MCHB,2024-08-22,2024-10-25,15.199999809265137,14.079999923706056,13.968104642629868,-0.9091681791545515,ema50_break
MDB,2021-09-02,2021-12-01,394.0,456.8900146484375,363.25325262970125,2.0454200859369287,ema50_break
MDWD,2024-01-22,2024-02-05,13.029999732971191,11.768124655957061,11.768124655957061,-1.0,stop_vol
MDWD,2024-02-23,2024-05-29,13.359999656677246,16.010000228881836,12.070785958263041,2.05551692125535,ema50_break
MDXG,2024-12-10,2024-12-30,9.56999969482422,9.479999542236328,8.648823681639636,-0.09770136358279034,timeout
MEDP,2020-08-19,2020-09-08,126.02999877929688,115.44452154714254,115.44452154714254,-1.0,stop_vol
MELI,2020-06-08,2020-09-08,866.9400024414062,1022.530029296875,785.7638597948124,1.9166964798123158,ema50_break
MELI,2020-12-24,2021-02-25,1672.0,1613.06005859375,1523.4195044373405,-0.3966869351394362,ema50_break
MEOH,2020-12-30,2021-01-13,46.18999862670898,41.84802271505348,41.84802271505348,-1.0,stop_vol
META,2020-06-23,2020-06-26,241.27999877929688,222.76225004691076,222.76225004691076,-1.0,stop_vol
META,2023-03-28,2023-10-26,200.1499938964844,288.3500061035156,180.5880740407225,4.5087605335962015,ema50_break
MFIC,2021-01-22,2021-05-25,12.149999618530272,13.710000038146973,11.047310620069455,1.4147238448866546,ema50_break
MFIN,2021-04-13,2021-07-08,7.559999942779541,8.460000038146973,6.943262262786851,1.4592915668426465,ema50_break
MFIN,2024-01-02,2024-02-16,9.81999969482422,8.90980250895903,8.90980250895903,-1.0,stop_vol
MIDD,2020-11-24,2020-12-29,139.1999969482422,125.81457106597026,125.81457106597026,-1.0,stop_vol
MKSI,2024-03-01,2024-04-17,122.88999938964844,114.8000030517578,111.39304125886305,-0.7036640688660132,ema50_break
MKTX,2023-01-23,2023-04-05,335.8699951171875,337.739990234375,304.59864141019233,0.059798981991917924,ema50_break
MLKN,2020-12-11,2020-12-21,37.68999862670898,34.505211618881134,34.505211618881134,-1.0,stop_vol
MLKN,2023-12-12,2024-01-09,27.700000762939453,25.116580577148714,25.116580577148714,-1.0,stop_vol
MMYT,2022-08-11,2022-09-26,32.61000061035156,29.88999938964844,29.62875012571247,-0.912369233889585,ema50_break
MMYT,2024-04-01,2024-04-16,71.4000015258789,64.27041264354374,64.27041264354374,-1.0,stop_vol
MNRO,2021-02-11,2021-05-20,61.34000015258789,62.119998931884766,56.84407871677213,0.17349030458654993,ema50_break
MPB,2024-09-03,2024-12-18,29.780000686645508,29.5,26.95139842667337,-0.09898906276355235,ema50_break
MPWR,2020-07-13,2020-09-08,251.22999572753903,242.6300048828125,226.56278076215958,-0.3486405277935372,ema50_break
MRUS,2021-12-31,2022-01-05,32.41999816894531,29.21474321297096,29.21474321297096,-1.0,stop_vol
MRVL,2021-12-31,2022-01-10,87.58999633789062,79.74819609747452,79.74819609747452,-1.0,stop_vol
MRVL,2023-06-20,2023-08-11,60.709999084472656,57.09000015258789,55.4846334482901,-0.6927742829742706,ema50_break
MSBI,2021-01-21,2021-01-29,19.940000534057617,18.159294136549864,18.159294136549864,-1.0,stop_vol
MSBI,2021-05-10,2021-06-18,28.84000015258789,26.186760259246107,26.186760259246107,-1.0,stop_vol
MTEX,2020-07-16,2020-07-16,16.760000228881836,15.174325623731566,15.174325623731566,-1.0,stop_vol
MTRX,2024-12-03,2024-12-10,13.359999656677246,12.462686601686812,12.462686601686812,-1.0,stop_vol
MU,2024-05-13,2024-07-17,122.93000030517578,119.5,113.87805809157871,-0.3789242379412808,ema50_break
MVBF,2023-08-09,2023-08-25,26.1299991607666,23.992181703594312,23.992181703594312,-1.0,stop_vol
MXL,2021-08-16,2021-10-04,49.9900016784668,47.83000183105469,45.97099838812781,-0.5374466481787633,ema50_break
MYRG,2020-12-16,2021-01-29,60.06999969482422,55.61000061035156,54.17431543300351,-0.7564854029505499,ema50_break
NAII,2020-12-08,2020-12-21,10.039999961853027,9.212812291614547,9.212812291614547,-1.0,stop_vol
NATR,2021-02-19,2021-02-23,17.600000381469727,15.91904496615025,15.91904496615025,-1.0,stop_vol
NAVI,2021-04-07,2021-09-29,14.520000457763672,19.239999771118164,13.117202837755237,3.3647043921603674,ema50_break
NCPL,2021-04-28,2021-04-30,975.7999877929688,937.8365376983827,937.8365376983827,-1.0,stop_vol
NCRA,2021-11-12,2021-11-12,6.75,6.75,6.75,0.0,stop_vol
NCSM,2021-02-19,2021-03-04,37.0,33.95632396470117,33.95632396470117,-1.0,stop_vol
NEOG,2023-07-19,2023-09-07,23.0,20.823345482545008,20.823345482545008,-1.0,stop_vol
NGNE,2023-05-17,2023-05-30,17.600000381469727,16.05006172891766,16.05006172891766,-1.0,stop_vol
NICE,2020-06-12,2021-02-18,187.0,255.5,170.33634025816167,4.110741641466276,ema50_break
NITO,2021-02-16,2021-02-16,5059.25,5059.25,5059.25,0.0,stop_vol
NITO,2021-02-18,2021-02-18,5059.25,5059.25,5059.25,0.0,stop_vol
NITO,2021-02-22,2021-02-25,4887.75,4556.377118644068,4556.377118644068,-1.0,stop_vol
NIXX,2020-06-11,2020-06-19,106.875,96.1875,96.1875,-1.0,stop_vol
NKSH,2024-01-18,2024-02-05,32.720001220703125,29.80516634860153,29.80516634860153,-1.0,stop_vol
NMRK,2024-01-30,2024-04-15,10.380000114440918,9.800000190734863,9.563931401394653,-0.7107243721438601,ema50_break
NMRK,2024-09-20,2024-11-05,15.220000267028809,14.02869133646711,14.02869133646711,-1.0,stop_vol
NOTV,2020-12-10,2021-03-16,7.210000038146973,14.039999961853027,6.714893195349345,13.795002074931485,ema50_break
NSSC,2024-01-31,2024-08-07,35.15999984741211,50.18000030517578,32.08513535663818,4.884768256562494,ema50_break
NTES,2020-06-30,2020-09-29,86.88400268554688,90.1520004272461,79.25864688129,0.42856986947085834,ema50_break
NTNX,2021-07-01,2021-07-15,38.220001220703125,34.72146702950666,34.72146702950666,-1.0,stop_vol
NTRA,2020-08-26,2020-09-04,65.77999877929688,60.08653413353399,60.08653413353399,-1.0,stop_vol
NTRA,2024-02-13,2024-07-18,68.41000366210938,101.1500015258789,62.47081164798592,5.512533992151373,ema50_break
NTWK,2024-03-12,2024-03-25,2.890000104904175,2.666912099266444,2.666912099266444,-1.0,stop_vol
NVDA,2020-08-31,2020-09-04,13.18274974822998,11.872020784391186,11.872020784391186,-1.0,stop_vol
NVDA,2023-06-23,2023-09-20,42.4640007019043,42.23899841308594,38.656375116473825,-0.05909254567447752,ema50_break
NVDA,2024-05-22,2024-07-25,95.45899963378906,112.27999877929688,86.74637106622455,1.9306457305122884,ema50_break
NVEC,2023-01-23,2023-01-26,75.16000366210938,67.97104420355659,67.97104420355659,-1.0,stop_vol
NWSA,2021-04-22,2021-06-18,27.399999618530277,25.1299991607666,24.662058502579466,-0.8290903133522531,ema50_break
NXST,2021-04-23,2021-05-04,155.0,142.60978250472823,142.60978250472823,-1.0,stop_vol
OABI,2023-07-31,2023-09-18,5.360000133514404,5.110000133514404,4.915801401655407,-0.5628111520123785,ema50_break
OCFC,2021-03-18,2021-04-20,25.0,22.7178415683439,22.7178415683439,-1.0,stop_vol
OCFC,2024-01-29,2024-02-01,18.15999984741211,16.415989675908357,16.415989675908357,-1.0,stop_vol
ODYS,2024-05-07,2024-05-08,7.150000095367432,6.843571325029643,6.843571325029643,-1.0,stop_vol
OFLX,2020-07-27,2020-11-12,116.0,140.6999969482422,104.7427466877151,2.194140636534081,ema50_break
OFS,2020-12-14,2021-01-15,7.460000038146973,6.805972303783147,6.805972303783147,-1.0,stop_vol
OFS,2021-02-09,2021-07-15,7.590000152587891,9.199999809265137,6.953220814155262,2.528347827114031,ema50_break
OKTA,2020-06-25,2020-09-08,196.0,197.1300048828125,177.44534192207533,0.0609014123605392,ema50_break
OLED,2023-03-30,2023-04-24,150.0,138.02934467074527,138.02934467074527,-1.0,stop_vol
OLLI,2020-08-03,2020-08-28,106.0,97.12000274658205,95.88776940675534,-0.8781442602139746,ema50_break
OLLI,2022-08-26,2022-08-29,66.23999786376953,60.31352977359043,60.31352977359043,-1.0,stop_vol
OMCC,2024-01-09,2024-03-26,7.0,6.539999961853027,6.352033820795102,-0.7099136543074304,ema50_break
OMCL,2020-12-17,2021-05-10,115.75,129.91000366210938,105.7995737979286,1.4230549902638001,ema50_break
ON,2022-01-03,2022-01-10,68.52999877929688,62.18313149022165,62.18313149022165,-1.0,stop_vol
OPXS,2024-03-18,2024-04-10,7.179999828338623,6.567171719752188,6.567171719752188,-1.0,stop_vol
OSPN,2023-04-18,2023-04-20,18.049999237060547,16.607577203353117,16.607577203353117,-1.0,stop_vol
OSUR,2024-01-03,2024-01-30,8.1899995803833,7.441874365967057,7.441874365967057,-1.0,stop_vol
OXSQ,2021-02-11,2021-07-19,3.9800000190734863,4.730000019073486,3.5840831638470516,1.8943371318987072,ema50_break
OZK,2020-12-17,2021-04-20,31.149999618530277,38.470001220703125,28.383785111646464,2.6462161860393656,ema50_break
PAHC,2024-05-28,2024-06-06,18.6200008392334,17.03618259287503,17.03618259287503,-1.0,stop_vol
PATK,2023-01-18,2023-03-23,44.0533332824707,44.5,40.180512602627616,0.11533369459992508,ema50_break
PAYO,2024-09-24,2024-12-30,7.650000095367432,10.010000228881836,7.137265507146997,4.602771468383545,timeout
PCH,2020-08-14,2020-09-18,45.31999969482422,41.2092991557572,41.2092991557572,-1.0,stop_vol
PCRX,2020-08-18,2020-10-14,62.27000045776367,56.11563598359602,56.11563598359602,-1.0,stop_vol
PCTY,2022-08-29,2022-10-11,242.0200042724609,229.1100006103516,222.5178894485988,-0.6619796764970886,ema50_break
PDD,2023-11-28,2024-01-29,135.25,130.14999389648438,123.7994098516211,-0.44539242409594526,ema50_break
PDFS,2020-06-24,2020-09-04,18.489999771118164,19.729999542236328,16.64891784939298,0.6735168905228418,ema50_break
PDFS,2023-03-30,2023-04-25,42.04999923706055,37.99849189890748,37.99849189890748,-1.0,stop_vol
PEBK,2020-12-08,2020-12-29,25.200000762939453,23.24651227393665,23.24651227393665,-1.0,stop_vol
PEBO,2020-12-21,2021-05-12,26.899999618530277,31.770000457763672,24.656651478334815,2.1708627171924704,ema50_break
PENG,2023-06-28,2023-08-11,26.6200008392334,24.186397776727528,24.186397776727528,-1.0,stop_vol
PERI,2023-04-03,2023-04-24,39.59999847412109,35.840313903973,35.840313903973,-1.0,stop_vol
PFBC,2021-01-04,2021-06-18,50.720001220703125,62.970001220703125,45.856017153855944,2.518511539438576,ema50_break
PFX,2020-12-23,2021-01-04,28.51000022888184,26.111229145918237,26.111229145918237,-1.0,stop_vol
PFX,2021-01-28,2021-11-30,29.450000762939453,40.91999816894531,26.573322687447195,3.9872370508622557,ema50_break
PGC,2021-01-05,2021-06-18,22.75,30.959999084472656,21.178288572913807,5.223604628041188,ema50_break
PI,2020-11-30,2021-03-04,36.619998931884766,54.630001068115234,33.41315669159309,5.616117285081155,ema50_break
PI,2024-03-28,2024-04-19,126.7699966430664,116.10391490438974,116.10391490438974,-1.0,stop_vol
PKOH,2023-07-25,2023-09-13,18.93000030517578,17.530000686645508,17.168597580013262,-0.7948208541582108,ema50_break
PLAB,2022-01-04,2022-01-20,19.309999465942383,17.97138579119003,17.97138579119003,-1.0,stop_vol
PLAB,2023-06-15,2023-08-11,23.309999465942383,23.18000030517578,21.159556691598304,-0.06045227630214596,ema50_break
PLAY,2024-03-01,2024-04-12,61.52000045776367,55.9326933217832,55.9326933217832,-1.0,stop_vol
PLMR,2020-08-31,2020-09-08,109.62999725341795,98.91946158098489,98.91946158098489,-1.0,stop_vol
PLMR,2024-03-26,2024-04-08,82.0199966430664,76.3613913978459,76.3613913978459,-1.0,stop_vol
PLMR,2024-05-15,2024-06-21,84.20999908447266,77.9278999679286,77.9278999679286,-1.0,stop_vol
PLPC,2021-01-04,2021-03-05,69.5,62.677402083179466,62.677402083179466,-1.0,stop_vol
PLPC,2023-03-21,2023-08-17,122.9499969482422,157.00999450683594,111.3707491959033,2.941468935381742,ema50_break
PLTR,2024-08-26,2024-12-30,31.43000030517578,77.18000030517578,28.515792946777292,15.698951506711603,timeout
PMTS,2021-06-07,2021-07-07,19.100000381469727,17.356175797303962,17.356175797303962,-1.0,stop_vol
